AECHO1_2020,IAT+SIZE,header_False,KJL-GMM(diag),tuning_False,IAT+SIZE,header_False,KJL-GMM(diag),tuning_False,3000|280|1120,35,0.87875|0.02802,0.00000|0.00000,0.02338|0.00189,0.09026|0.06369,0.03453|0.00060,0.10735|0.05802
AECHO1_2020,IAT+SIZE,header_False,Nystrom-GMM(full),tuning_True,IAT+SIZE,header_False,Nystrom-GMM(full),tuning_True,3000|280|1120,35,1.11382|0.12604,0.00000|0.00000,0.02033|0.00434,0.98891|0.00296,0.03589|0.00034,0.97219|0.00478
AECHO1_2020,IAT+SIZE,header_False,Nystrom-GMM(full),tuning_False,IAT+SIZE,header_False,Nystrom-GMM(full),tuning_False,3000|280|1120,35,1.14046|0.05808,0.00000|0.00000,0.02231|0.00069,0.13169|0.03452,0.03503|0.00060,0.13674|0.03926
AECHO1_2020,IAT+SIZE,header_False,Nystrom-GMM(diag),tuning_True,IAT+SIZE,header_False,Nystrom-GMM(diag),tuning_True,3000|280|1120,35,1.50440|0.56149,0.00000|0.00000,0.01993|0.00424,0.98691|0.00436,0.03425|0.00041,0.96091|0.00628
AECHO1_2020,IAT+SIZE,header_False,Nystrom-GMM(diag),tuning_False,IAT+SIZE,header_False,Nystrom-GMM(diag),tuning_False,3000|280|1120,35,1.26061|0.14411,0.00000|0.00000,0.02432|0.00337,0.10919|0.04959,0.03429|0.00091,0.11958|0.04486
AECHO1_2020,IAT+SIZE,header_False,KJL-QS-GMM(full),tuning_True,IAT+SIZE,header_False,KJL-QS-GMM(full),tuning_True,3000|280|1120,35,2.12814|0.11620,0.00000|0.00000,0.01253|0.00065,0.98109|0.00565,0.03685|0.00057,0.96772|0.00597
AECHO1_2020,IAT+SIZE,header_False,KJL-QS-GMM(full),tuning_False,IAT+SIZE,header_False,KJL-QS-GMM(full),tuning_False,3000|280|1120,35,2.19727|0.05944,0.00000|0.00000,0.01630|0.00395,0.93702|0.03640,0.03547|0.00035,0.92147|0.02279
AECHO1_2020,IAT+SIZE,header_False,KJL-QS-GMM(diag),tuning_True,IAT+SIZE,header_False,KJL-QS-GMM(diag),tuning_True,3000|280|1120,35,2.80599|0.35710,0.00000|0.00000,0.02383|0.00170,0.96714|0.01033,0.03738|0.00188,0.94649|0.00816
AECHO1_2020,IAT+SIZE,header_False,KJL-QS-GMM(diag),tuning_False,IAT+SIZE,header_False,KJL-QS-GMM(diag),tuning_False,3000|280|1120,35,2.45030|0.14245,0.00000|0.00000,0.02169|0.00149,0.92569|0.04270,0.03518|0.00123,0.91886|0.02852
AECHO1_2020,IAT+SIZE,header_False,Nystrom-QS-GMM(full),tuning_True,IAT+SIZE,header_False,Nystrom-QS-GMM(full),tuning_True,3000|280|1120,35,2.58140|0.32187,0.00000|0.00000,0.01292|0.00075,0.98525|0.00278,0.03577|0.00191,0.96812|0.00628
AECHO1_2020,IAT+SIZE,header_False,Nystrom-QS-GMM(full),tuning_False,IAT+SIZE,header_False,Nystrom-QS-GMM(full),tuning_False,3000|280|1120,35,2.71761|0.11043,0.00000|0.00000,0.01848|0.00630,0.94940|0.00892,0.03746|0.00082,0.92013|0.01723
AECHO1_2020,IAT+SIZE,header_False,Nystrom-QS-GMM(diag),tuning_True,IAT+SIZE,header_False,Nystrom-QS-GMM(diag),tuning_True,3000|280|1120,35,2.61860|0.11737,0.00000|0.00000,0.02224|0.00645,0.98023|0.00758,0.03591|0.00115,0.96222|0.00824
AECHO1_2020,IAT+SIZE,header_False,Nystrom-QS-GMM(diag),tuning_False,IAT+SIZE,header_False,Nystrom-QS-GMM(diag),tuning_False,3000|280|1120,35,2.78842|0.13411,0.00000|0.00000,0.02864|0.01101,0.94672|0.01569,0.03541|0.00119,0.92083|0.02064
